deal_id,account_id,lead_source,created_date,deal_value,discount_pct,competitor_mentioned,stage,close_date,deal_status
D04084,A00271,website,2025-11-01,720,0,Canva,negotiation,2025-12-07,won
D04085,A01119,outbound,2026-02-13,180,0,Adobe Express,negotiation,2026-03-12,won
D04086,A00142,outbound,2025-04-26,720,0,Piktochart,negotiation,2025-05-20,lost
D04087,A01718,referral,2025-07-06,480,10,None,negotiation,2025-08-26,won
D04088,A01742,website,2026-02-09,180,0,Canva,demo,2026-02-28,lost
D04089,A00902,outbound,2025-02-10,60,10,Canva,proposal,2025-02-21,won
D04090,A00974,website,2026-02-26,480,0,None,negotiation,2026-03-31,won
D04091,A01105,outbound,2026-02-10,720,15,Adobe Express,proposal,2026-03-15,won
D04092,A00274,outbound,2025-04-03,480,20,Canva,demo,2025-04-10,won
D04093,A00276,ads,2025-07-06,60,0,Canva,demo,2025-07-17,lost
D04094,A01907,outbound,2026-01-14,480,0,Piktochart,negotiation,2026-02-21,won
D04095,A01982,referral,2026-02-21,3600,0,Piktochart,negotiation,2026-03-24,won
D04096,A00465,ads,2025-09-22,240,10,Piktochart,proposal,2025-10-02,lost
D04097,A01232,website,2025-07-21,60,15,Adobe Express,demo,2025-08-24,won
D04098,A01320,ads,2026-03-01,120,0,Adobe Express,demo,2026-04-10,won
D04099,A01063,outbound,2025-11-25,720,10,Adobe Express,demo,2026-01-10,lost
D04100,A01972,website,2025-10-07,60,0,Canva,negotiation,2025-11-20,lost
D04101,A00288,ads,2025-01-23,1200,10,Adobe Express,negotiation,2025-03-18,won
D04102,A01148,website,2025-05-02,240,0,None,negotiation,2025-05-10,won
D04103,A00876,referral,2025-11-08,120,0,Piktochart,proposal,2026-01-03,lost
D04104,A01993,website,2025-08-24,720,20,None,proposal,2025-09-07,won
D04105,A01307,referral,2025-10-22,360,15,Piktochart,negotiation,2025-12-07,won
D04106,A00878,website,2026-01-02,3600,0,Canva,negotiation,2026-02-07,won
D04107,A00180,website,2025-06-28,2400,15,None,proposal,2025-07-22,won
D04108,A01121,website,2025-11-19,60,0,Figma,negotiation,2026-01-12,won
D04109,A01215,website,2025-10-13,120,10,Canva,negotiation,2025-11-03,lost
D04110,A01098,website,2025-09-21,60,20,Piktochart,demo,2025-11-02,won
D04111,A00447,outbound,2025-03-03,720,10,None,negotiation,2025-04-12,lost
D04112,A00785,ads,2025-04-19,480,10,Canva,proposal,2025-05-21,won
D04113,A01521,ads,2025-03-22,480,0,Adobe Express,demo,2025-05-07,won
D04114,A00561,ads,2025-09-11,480,15,Canva,demo,2025-10-03,won
D04115,A00484,ads,2026-02-20,240,15,Canva,proposal,2026-03-18,lost
D04116,A00849,website,2025-10-05,1200,20,Canva,proposal,2025-11-09,won
D04117,A00722,website,2025-11-24,120,15,Adobe Express,demo,2025-12-13,won
D04118,A00116,ads,2025-06-30,120,20,Piktochart,demo,2025-07-11,won
D04119,A00535,website,2025-07-11,180,0,Canva,demo,2025-08-01,won
D04120,A01122,referral,2025-12-14,180,0,None,negotiation,2026-02-10,won
D04121,A01352,website,2025-02-18,120,0,Adobe Express,proposal,2025-03-25,won
D04122,A01933,website,2025-10-20,2400,10,Adobe Express,demo,2025-11-15,won
D04123,A00407,website,2025-02-08,60,20,Canva,demo,2025-03-15,won
D04124,A01337,website,2025-10-18,1200,20,Canva,proposal,2025-12-10,lost
D04125,A01726,website,2026-01-17,60,0,Figma,proposal,2026-02-13,lost
D04126,A00694,website,2025-12-22,1200,15,Canva,proposal,2026-01-05,lost
D04127,A01172,website,2025-10-21,240,20,None,negotiation,2025-12-01,lost
D04128,A01366,outbound,2025-07-23,2400,20,Piktochart,proposal,2025-08-26,lost
D04129,A00495,website,2025-06-19,60,20,Canva,proposal,2025-07-16,won
D04130,A00948,website,2026-01-01,120,10,Adobe Express,negotiation,2026-02-12,lost
D04131,A00023,referral,2025-08-24,1200,15,None,proposal,2025-09-03,lost
D04132,A01129,ads,2026-01-31,60,15,Adobe Express,demo,2026-03-30,lost
D04133,A01699,referral,2026-01-10,480,0,Canva,demo,2026-03-09,lost
D04134,A01603,website,2025-11-25,360,0,None,demo,2025-12-25,won
D04135,A01826,website,2025-08-10,60,0,None,proposal,2025-10-08,won
D04136,A01825,referral,2025-03-15,180,20,Adobe Express,negotiation,2025-04-04,lost
D04137,A00558,website,2026-02-07,60,0,Figma,negotiation,2026-03-11,lost
D04138,A01617,referral,2025-05-29,1200,10,Canva,proposal,2025-06-13,lost
D04139,A00941,website,2025-06-14,60,15,Canva,demo,2025-07-20,lost
D04140,A01683,referral,2025-07-12,1800,15,Canva,negotiation,2025-08-18,won
D04141,A01246,outbound,2025-05-02,1800,10,Piktochart,negotiation,2025-05-30,lost
D04142,A00855,website,2025-11-30,60,0,Figma,demo,2025-12-18,won
D04143,A01039,website,2025-01-12,240,10,Piktochart,negotiation,2025-01-19,lost
D04144,A00891,website,2025-02-03,180,0,Canva,proposal,2025-04-02,won
D04145,A01657,website,2025-03-31,2400,15,Piktochart,negotiation,2025-04-26,won
D04146,A00078,website,2025-09-11,240,20,Canva,negotiation,2025-09-27,lost
D04147,A01346,website,2025-11-08,180,15,Canva,demo,2025-12-05,won
D04148,A00807,outbound,2025-02-13,120,10,Adobe Express,proposal,2025-03-16,won
D04149,A01265,ads,2025-01-30,480,15,Canva,proposal,2025-03-16,lost
D04150,A01042,website,2025-11-15,360,20,Piktochart,demo,2025-11-29,lost
D04151,A00768,outbound,2025-01-16,180,15,Canva,demo,2025-02-07,lost
D04152,A00454,referral,2025-04-20,60,0,Piktochart,negotiation,2025-05-24,lost
D04153,A01467,website,2025-11-17,360,0,Figma,negotiation,2025-12-23,lost
D04154,A00928,website,2025-08-28,60,0,None,demo,2025-10-20,won
D04155,A00277,referral,2025-09-17,1200,20,Canva,negotiation,2025-10-13,won
D04156,A01448,referral,2026-01-09,1200,20,None,proposal,2026-02-20,won
D04157,A01500,outbound,2025-07-05,360,15,Canva,demo,2025-08-02,lost
D04158,A01051,referral,2025-11-11,1800,25,Adobe Express,proposal,2025-12-07,lost
D04159,A00514,website,2025-03-11,120,0,Canva,negotiation,2025-03-20,lost
D04160,A01889,referral,2025-11-24,480,0,Adobe Express,proposal,2026-01-01,won
D04161,A00464,website,2025-05-19,3600,20,Piktochart,demo,2025-06-18,lost
D04162,A00807,referral,2025-09-17,120,15,Canva,demo,2025-10-17,won
D04163,A00824,website,2025-10-19,720,0,Adobe Express,demo,2025-10-28,won
D04164,A00363,outbound,2025-05-06,3600,10,Figma,negotiation,2025-06-24,lost
D04165,A01407,website,2025-07-02,120,10,Adobe Express,negotiation,2025-08-24,lost
D04166,A00751,ads,2025-02-06,720,10,Canva,proposal,2025-03-16,won
D04167,A00525,website,2025-11-27,360,0,Piktochart,negotiation,2025-12-17,lost
D04168,A01406,website,2025-10-28,180,15,Canva,negotiation,2025-12-27,lost
D04169,A01208,website,2025-10-05,120,20,Canva,negotiation,2025-10-28,lost
D04170,A01218,referral,2025-11-03,720,0,Canva,negotiation,2025-12-19,lost
D04171,A01486,ads,2025-06-11,240,10,Adobe Express,proposal,2025-08-08,lost
D04172,A00056,referral,2025-12-05,360,15,Canva,demo,2026-01-08,lost
D04173,A01254,outbound,2025-06-01,360,0,Adobe Express,demo,2025-07-15,lost
D04174,A00489,outbound,2025-05-12,240,0,None,proposal,2025-07-03,won
D04175,A01052,outbound,2025-10-08,180,20,Adobe Express,negotiation,2025-10-19,lost
D04176,A01856,outbound,2025-12-05,120,20,Adobe Express,demo,2026-01-02,won
D04177,A01607,website,2025-04-27,240,0,Canva,proposal,2025-05-15,lost
D04178,A00722,ads,2025-12-17,120,0,Canva,proposal,2026-01-05,won
D04179,A01984,ads,2026-02-23,480,15,Canva,negotiation,2026-04-23,won
D04180,A01208,referral,2025-11-23,120,15,Figma,demo,2026-01-16,lost
D04181,A01449,website,2025-09-16,3600,0,Piktochart,negotiation,2025-11-11,lost
D04182,A01399,outbound,2025-09-14,60,0,Adobe Express,negotiation,2025-10-24,won
D04183,A01892,referral,2025-11-26,720,0,Canva,negotiation,2026-01-06,won
D04184,A00041,referral,2026-03-11,240,15,Canva,proposal,2026-04-11,won
D04185,A01508,website,2025-12-24,360,10,None,demo,2026-01-23,won
D04186,A01004,referral,2025-07-25,720,20,Piktochart,proposal,2025-08-18,lost
D04187,A00260,referral,2025-07-20,180,10,Canva,demo,2025-09-08,won
D04188,A00441,referral,2025-08-16,480,20,Piktochart,negotiation,2025-09-16,lost
D04189,A00926,website,2025-04-09,360,0,None,negotiation,2025-05-14,lost
D04190,A00856,referral,2025-03-20,720,0,Canva,demo,2025-04-30,won
D04191,A00084,referral,2025-01-31,60,15,Adobe Express,negotiation,2025-03-04,won
D04192,A00046,website,2025-03-09,60,15,Piktochart,demo,2025-04-05,won
D04193,A00440,ads,2026-01-11,3600,15,Piktochart,proposal,2026-03-01,won
D04194,A01695,ads,2025-09-25,480,10,None,proposal,2025-10-24,lost
D04195,A01880,ads,2025-09-10,60,0,Canva,proposal,2025-10-14,won
D04196,A01543,referral,2025-05-21,60,0,Canva,demo,2025-06-25,won
D04197,A00986,referral,2025-06-22,720,20,None,negotiation,2025-07-17,lost
D04198,A01869,website,2025-12-16,2400,0,Figma,demo,2026-01-14,lost
D04199,A01462,outbound,2025-05-11,1200,10,Canva,proposal,2025-06-03,won
D04200,A00136,website,2025-06-04,1200,25,Adobe Express,proposal,2025-07-11,lost
D04201,A01207,website,2025-06-01,360,0,Adobe Express,demo,2025-07-04,won
D04202,A01733,referral,2025-10-01,240,20,Adobe Express,proposal,2025-11-30,lost
D04203,A01196,website,2025-06-12,60,0,Adobe Express,proposal,2025-07-04,won
D04204,A00909,website,2025-07-29,240,20,None,demo,2025-08-22,won
D04205,A00861,website,2025-03-20,180,15,None,demo,2025-03-29,won
D04206,A00788,outbound,2026-02-13,480,0,Piktochart,negotiation,2026-04-08,lost
D04207,A00590,website,2025-10-01,1200,25,Canva,demo,2025-10-25,lost
D04208,A01952,referral,2026-01-18,60,10,Canva,demo,2026-01-25,lost
D04209,A00956,ads,2025-10-26,240,20,Adobe Express,proposal,2025-12-03,lost
D04210,A00690,ads,2026-03-09,720,0,Piktochart,negotiation,2026-04-06,lost
D04211,A00539,website,2025-03-20,480,0,Figma,negotiation,2025-04-20,won
D04212,A01144,website,2025-11-09,180,0,Canva,proposal,2025-11-18,won
D04213,A01305,website,2025-08-26,480,15,None,demo,2025-10-03,lost
D04214,A01332,referral,2025-06-03,60,20,Figma,negotiation,2025-07-20,won
D04215,A00708,website,2025-11-24,480,0,Adobe Express,demo,2026-01-07,lost
D04216,A01301,website,2026-03-01,180,0,Canva,negotiation,2026-04-04,won
D04217,A01554,website,2025-01-01,480,10,Adobe Express,demo,2025-02-28,won
D04218,A00295,outbound,2025-01-23,240,10,Canva,demo,2025-03-09,lost
D04219,A01807,ads,2026-01-26,2400,25,Canva,demo,2026-03-27,won
D04220,A00053,referral,2025-01-09,60,10,Canva,proposal,2025-01-30,won
D04221,A00806,website,2025-02-19,720,15,None,negotiation,2025-04-01,won
D04222,A01456,ads,2025-08-12,2400,25,Figma,proposal,2025-08-26,lost
D04223,A00052,ads,2025-12-03,240,20,None,proposal,2026-01-26,lost
D04224,A00728,outbound,2025-05-17,180,0,None,negotiation,2025-06-25,won
D04225,A00072,referral,2025-09-25,360,20,Adobe Express,negotiation,2025-11-12,won
D04226,A00028,outbound,2025-09-24,180,20,Canva,proposal,2025-10-18,lost
D04227,A00469,ads,2025-02-24,720,0,Canva,negotiation,2025-04-21,won
D04228,A01936,ads,2025-04-23,720,0,Canva,demo,2025-05-23,lost
D04229,A00764,website,2026-01-05,120,20,Canva,negotiation,2026-01-22,lost
D04230,A00886,ads,2025-08-24,120,10,Canva,proposal,2025-09-13,lost
D04231,A00912,outbound,2025-02-20,360,0,Figma,proposal,2025-03-10,won
D04232,A00547,website,2026-03-08,360,0,None,negotiation,2026-05-05,won
D04233,A01425,website,2025-09-29,720,20,Adobe Express,demo,2025-10-24,lost
D04234,A00201,referral,2026-02-03,720,10,Canva,demo,2026-03-18,lost
D04235,A01785,website,2025-06-09,1200,20,Piktochart,proposal,2025-07-01,lost
D04236,A01635,ads,2025-03-10,360,0,Canva,proposal,2025-03-24,lost
D04237,A00820,website,2025-08-19,1200,10,None,negotiation,2025-09-09,lost
D04238,A01490,website,2025-08-30,180,0,Adobe Express,negotiation,2025-10-28,won
D04239,A01676,referral,2026-02-12,480,10,Canva,proposal,2026-04-05,lost
D04240,A01619,outbound,2025-10-05,720,0,None,negotiation,2025-11-16,lost
D04241,A00560,referral,2025-05-24,3600,25,Piktochart,proposal,2025-06-16,won
D04242,A01814,outbound,2025-02-06,120,15,Adobe Express,negotiation,2025-03-05,lost
D04243,A00379,website,2025-04-14,1200,25,Piktochart,negotiation,2025-06-03,lost
D04244,A01784,website,2025-01-21,360,15,Canva,proposal,2025-02-19,lost
D04245,A01919,ads,2025-10-26,2400,20,Piktochart,demo,2025-12-07,lost
D04246,A01201,ads,2025-10-25,120,20,Canva,proposal,2025-12-19,lost
D04247,A01076,ads,2025-12-31,120,0,Adobe Express,negotiation,2026-02-11,won
D04248,A00079,ads,2025-04-18,120,20,None,negotiation,2025-05-21,won
D04249,A01409,ads,2025-04-16,60,0,None,negotiation,2025-06-05,lost
D04250,A00834,website,2025-09-03,60,0,Piktochart,proposal,2025-10-05,won
D04251,A01600,website,2025-12-15,360,0,Figma,demo,2026-02-10,lost
D04252,A01032,ads,2025-12-08,240,10,Canva,negotiation,2026-01-19,lost
D04253,A01238,referral,2026-02-18,1200,10,Piktochart,negotiation,2026-04-07,lost
D04254,A00025,website,2026-02-09,720,0,Canva,negotiation,2026-02-24,lost
D04255,A00450,website,2026-02-22,720,0,Canva,demo,2026-03-25,lost
D04256,A00768,outbound,2026-01-02,60,0,Adobe Express,negotiation,2026-02-15,won
D04257,A00755,website,2025-03-09,720,0,None,demo,2025-03-25,lost
D04258,A01993,outbound,2025-07-18,360,0,Adobe Express,negotiation,2025-09-08,won
D04259,A01481,website,2025-09-19,120,10,Figma,negotiation,2025-10-25,lost
D04260,A01485,website,2025-01-24,480,0,Figma,demo,2025-02-20,won
D04261,A00198,outbound,2025-08-24,720,20,Canva,negotiation,2025-09-14,lost
D04262,A01118,ads,2025-04-08,2400,20,Adobe Express,proposal,2025-05-16,won
D04263,A01743,referral,2025-08-15,240,0,None,demo,2025-10-03,lost
D04264,A01971,referral,2025-04-22,120,10,Piktochart,demo,2025-05-01,won
D04265,A00437,outbound,2025-12-15,720,0,Canva,proposal,2026-02-01,won
D04266,A01551,ads,2025-02-17,720,20,Adobe Express,negotiation,2025-04-12,lost
D04267,A00690,referral,2025-04-24,480,10,None,negotiation,2025-05-20,won
D04268,A01991,referral,2025-07-08,1800,0,Figma,negotiation,2025-08-03,lost
D04269,A01402,ads,2025-02-02,120,0,Canva,proposal,2025-03-25,lost
D04270,A00587,website,2025-02-22,1800,15,Canva,demo,2025-03-13,lost
D04271,A00104,ads,2025-07-25,3600,0,Canva,negotiation,2025-09-18,won
D04272,A01830,website,2025-07-21,180,0,Canva,negotiation,2025-09-03,lost
D04273,A01704,website,2025-11-24,120,20,Figma,proposal,2025-12-04,lost
D04274,A01986,ads,2025-03-14,480,10,Canva,demo,2025-04-22,won
D04275,A00627,referral,2025-05-30,120,15,Piktochart,proposal,2025-06-24,lost
D04276,A01063,referral,2025-01-13,720,15,None,demo,2025-03-13,lost
D04277,A00458,referral,2025-01-12,720,0,Canva,demo,2025-02-27,lost
D04278,A00364,ads,2025-06-13,1800,20,Adobe Express,proposal,2025-07-03,lost
D04279,A01809,website,2025-03-02,180,15,Canva,proposal,2025-04-23,won
D04280,A00135,ads,2025-03-24,1800,20,Piktochart,negotiation,2025-05-02,won
D04281,A00374,referral,2025-07-21,180,0,None,negotiation,2025-08-05,lost
D04282,A01256,referral,2025-10-17,480,20,Canva,demo,2025-12-08,won
D04283,A00039,outbound,2025-12-05,180,0,Piktochart,proposal,2025-12-26,lost
D04284,A01988,referral,2025-04-27,2400,0,Canva,demo,2025-06-20,won
D04285,A01827,website,2025-07-10,180,10,Piktochart,demo,2025-08-02,lost
D04286,A00819,ads,2025-10-03,720,15,Figma,demo,2025-11-08,won
D04287,A00047,ads,2025-04-17,120,15,Figma,proposal,2025-06-08,lost
D04288,A00036,ads,2025-05-11,1800,0,Canva,proposal,2025-06-27,won
D04289,A01856,referral,2025-10-21,180,10,Adobe Express,proposal,2025-12-07,lost
D04290,A00095,website,2025-09-07,1200,20,Piktochart,proposal,2025-09-14,won
D04291,A00985,ads,2025-06-22,360,0,Adobe Express,demo,2025-08-10,won
D04292,A01385,ads,2025-02-18,180,20,Adobe Express,proposal,2025-04-19,won
D04293,A01549,referral,2025-05-27,360,10,Adobe Express,demo,2025-07-15,lost
D04294,A01170,website,2025-09-03,180,0,Adobe Express,proposal,2025-09-26,lost
D04295,A01941,referral,2026-02-23,360,15,None,negotiation,2026-03-20,lost
D04296,A00368,outbound,2025-01-14,1800,25,Canva,negotiation,2025-01-29,lost
D04297,A00065,website,2025-10-02,2400,10,None,proposal,2025-11-27,lost
D04298,A01252,referral,2025-01-15,3600,15,None,demo,2025-03-10,lost
D04299,A00754,referral,2025-01-16,180,20,Adobe Express,negotiation,2025-03-16,won
D04300,A01544,outbound,2025-04-06,180,0,Canva,demo,2025-05-11,won
D04301,A00816,outbound,2025-08-24,180,15,Adobe Express,demo,2025-09-26,lost
D04302,A01877,outbound,2025-08-11,240,0,None,demo,2025-10-04,lost
D04303,A01579,website,2025-07-21,480,0,Adobe Express,demo,2025-07-30,lost
D04304,A00756,website,2025-03-10,60,0,Canva,demo,2025-04-23,won
D04305,A00181,outbound,2025-10-06,1200,10,Canva,demo,2025-11-09,lost
D04306,A01525,referral,2025-10-11,120,15,Canva,demo,2025-12-04,won
D04307,A00597,website,2025-01-09,120,15,Canva,demo,2025-02-05,lost
D04308,A01179,website,2025-03-18,120,10,None,negotiation,2025-04-01,lost
D04309,A00787,outbound,2025-05-21,60,20,None,proposal,2025-06-12,won
D04310,A01559,website,2026-02-02,240,15,Piktochart,proposal,2026-03-06,won
D04311,A00627,outbound,2025-07-04,120,0,Canva,proposal,2025-08-04,lost
D04312,A01842,outbound,2026-02-21,240,20,Figma,demo,2026-03-31,won
D04313,A01459,referral,2026-01-20,3600,10,Figma,demo,2026-03-05,won
D04314,A01835,referral,2026-02-05,180,15,Canva,proposal,2026-03-24,lost
D04315,A01123,referral,2025-06-21,360,0,None,proposal,2025-07-26,won
D04316,A00616,referral,2025-07-12,1200,15,Adobe Express,proposal,2025-07-20,lost
D04317,A01396,outbound,2025-04-21,120,0,Piktochart,negotiation,2025-06-14,lost
D04318,A01587,outbound,2026-02-15,480,0,Canva,proposal,2026-03-07,lost
D04319,A01386,outbound,2026-03-02,120,10,Adobe Express,proposal,2026-04-03,lost
D04320,A00112,referral,2025-09-04,1800,25,Adobe Express,demo,2025-09-25,lost
D04321,A00453,outbound,2025-10-21,120,15,None,demo,2025-11-11,lost
D04322,A00756,outbound,2025-02-03,120,10,Adobe Express,proposal,2025-03-29,won
D04323,A01193,website,2025-12-23,480,15,Canva,demo,2026-02-21,won
D04324,A00584,ads,2025-04-12,480,0,Adobe Express,demo,2025-06-02,won
D04325,A00139,referral,2026-02-05,720,20,Piktochart,negotiation,2026-03-21,lost
D04326,A01872,website,2026-02-26,360,0,None,proposal,2026-04-18,won
D04327,A00231,outbound,2025-01-05,1200,25,Piktochart,proposal,2025-01-27,won
D04328,A01263,website,2025-08-14,180,15,Adobe Express,proposal,2025-09-22,won
D04329,A00984,website,2025-04-10,480,20,Adobe Express,demo,2025-04-23,won
D04330,A00253,outbound,2026-01-06,180,15,Canva,negotiation,2026-01-18,lost
D04331,A01460,outbound,2025-06-09,1200,15,Adobe Express,demo,2025-06-20,won
D04332,A01943,ads,2025-05-09,120,15,Adobe Express,demo,2025-05-26,lost
D04333,A00561,website,2025-11-20,240,15,Canva,demo,2025-12-01,lost
D04334,A01446,ads,2025-10-08,240,0,Adobe Express,proposal,2025-11-09,lost
D04335,A01327,referral,2025-11-20,480,15,Canva,negotiation,2025-12-18,won
D04336,A00072,website,2026-01-25,240,15,None,proposal,2026-03-14,lost
D04337,A01287,outbound,2026-03-05,360,15,Canva,demo,2026-04-23,lost
D04338,A01858,referral,2025-04-12,240,10,Canva,demo,2025-04-30,lost
D04339,A00222,ads,2025-12-28,360,0,Adobe Express,negotiation,2026-01-07,won
D04340,A01101,outbound,2025-04-05,60,0,Figma,demo,2025-05-09,lost
D04341,A00062,ads,2025-06-21,180,10,None,negotiation,2025-06-29,lost
D04342,A01495,website,2025-12-12,60,0,None,proposal,2025-12-25,won
D04343,A01181,ads,2025-02-19,60,0,Adobe Express,proposal,2025-03-28,won
D04344,A00806,ads,2025-01-19,480,0,Piktochart,demo,2025-03-14,won
D04345,A00125,outbound,2025-10-29,360,0,Canva,negotiation,2025-11-30,won
D04346,A00741,outbound,2025-08-06,60,20,Canva,demo,2025-08-21,won
D04347,A01876,ads,2025-03-11,240,0,None,proposal,2025-04-01,lost
D04348,A00161,outbound,2025-10-28,60,0,Adobe Express,demo,2025-11-28,won
D04349,A00541,outbound,2025-03-13,240,0,Canva,negotiation,2025-05-06,lost
D04350,A00626,outbound,2025-11-11,1200,0,Figma,demo,2025-12-04,lost
D04351,A01615,website,2025-10-01,360,0,Canva,proposal,2025-10-20,lost
D04352,A01559,outbound,2025-04-27,360,10,Adobe Express,negotiation,2025-05-28,won
D04353,A00106,ads,2025-03-01,360,0,Canva,demo,2025-03-24,lost
D04354,A01155,website,2025-06-21,2400,15,Figma,proposal,2025-07-17,won
D04355,A01381,outbound,2025-04-06,3600,15,Adobe Express,negotiation,2025-05-02,lost
D04356,A01709,outbound,2025-11-09,720,0,Adobe Express,proposal,2025-12-23,won
D04357,A00776,outbound,2025-09-20,120,0,Canva,proposal,2025-11-13,won
D04358,A01878,website,2025-01-28,480,0,Canva,negotiation,2025-03-05,won
D04359,A01909,website,2025-11-22,120,0,Canva,negotiation,2026-01-04,won
D04360,A01821,website,2025-10-09,480,0,None,negotiation,2025-12-08,lost
D04361,A00002,website,2025-04-29,120,0,Canva,proposal,2025-05-17,won
D04362,A00233,ads,2025-07-16,480,10,Adobe Express,proposal,2025-07-27,lost
D04363,A00369,referral,2025-05-17,3600,10,Adobe Express,proposal,2025-06-08,won
